customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label,churn_label_binaria,churn_label_yes_no
cust018654,37,other,uk,2019-02-18,39.58,7548.15,1,True,Yes
cust018655,30,female,australia,2019-05-12,73.64,14157.55,0,False,No
cust018656,30,male,brazil,2021-03-21,90.89,12677.91,0,False,No
cust018657,27,male,france,2018-09-23,31.45,15686.17,0,False,No
cust018658,50,male,uk,2021-04-08,49.7,3950.51,0,False,No
cust018659,67,female,uk,2022-02-23,74.74,2737.37,0,False,No
cust018660,61,female,australia,2020-03-03,17.82,15199.24,1,True,Yes
cust018661,46,other,germany,2022-10-02,77.01,15836.55,0,False,No
cust018662,42,male,france,2018-05-02,29.33,17345.09,0,False,No
cust018663,34,other,uk,2018-10-01,72.27,16695.95,0,False,No
cust018664,58,male,brazil,2022-03-26,70.86,11633.97,1,True,Yes
cust018665,23,other,australia,2018-05-19,10.94,14247.63,0,False,No
cust018666,28,female,usa,2022-07-24,69.05,6318.57,0,False,No
cust018667,31,female,germany,2022-06-25,73.58,11054.05,1,True,Yes
cust018668,25,male,uk,2022-02-10,55.94,7415.33,0,False,No
cust018669,64,male,germany,2022-10-31,11.68,4416.88,0,False,No
cust018670,40,female,brazil,2019-06-16,76.88,5501.69,1,True,Yes
cust018671,38,female,india,2021-09-15,0.23,19940.65,1,True,Yes
cust018672,27,female,australia,2018-07-11,21.07,13142.12,0,False,No
cust018673,36,male,germany,2022-12-23,92.69,12034.28,0,False,No
cust018674,36,other,india,2019-07-20,79.9,19529.8,0,False,No
cust018675,29,male,brazil,2019-01-11,86.04,11202.29,0,False,No
cust018676,59,male,usa,2021-08-26,36.37,9701.04,1,True,Yes
cust018677,19,other,canada,2023-01-01,84.18,17081.76,0,False,No
cust018678,65,other,uk,2018-04-18,84.59,11984.77,0,False,No
cust018679,28,male,india,2020-08-02,47.7,6295.63,0,False,No
cust018680,41,male,usa,2019-05-16,0.34,15313.26,0,False,No
cust018681,41,male,australia,2020-11-16,27.7,6660.59,0,False,No
cust018682,36,other,india,2019-03-24,84.35,1139.8,0,False,No
cust018683,68,other,canada,2020-09-04,92.76,127.1,1,True,Yes
cust018684,60,male,canada,2019-08-13,93.92,9149.69,0,False,No
cust018685,35,female,australia,2020-06-29,10.21,13515.81,0,False,No
cust018686,49,other,usa,2022-06-14,89.59,8817.65,0,False,No
cust018687,24,other,australia,2020-09-19,69.14,19589.32,1,True,Yes
cust018688,18,male,france,2022-07-20,24.07,16426.94,1,True,Yes
cust018689,55,female,uk,2018-03-14,29.52,8584.12,1,True,Yes
cust018690,55,other,germany,2021-08-14,28.18,8975.63,0,False,No
cust018691,61,male,france,2018-11-01,0.51,6138.43,1,True,Yes
cust018692,25,female,brazil,2022-04-23,44.53,12681.58,0,False,No
cust018693,44,female,germany,2020-06-25,63.74,11717.33,0,False,No
cust018694,63,other,australia,2020-12-22,29.3,18953.35,1,True,Yes
cust018695,54,other,usa,2023-02-16,39.2,4416.19,0,False,No
cust018696,37,female,australia,2023-03-12,55.45,15003.68,0,False,No
cust018697,66,male,india,2019-02-08,1.22,5599.25,0,False,No
cust018698,62,female,usa,2021-11-18,82.5,10189.72,1,True,Yes
cust018699,28,other,usa,2019-04-12,40.85,18624.94,0,False,No
cust018700,24,male,germany,2022-06-01,8.95,12349.85,0,False,No
cust018701,33,female,uk,2021-06-12,34.22,1509.39,0,False,No
cust018702,61,other,germany,2019-12-28,21.37,12595.87,1,True,Yes
cust018703,28,male,australia,2022-11-09,2.83,11885.75,1,True,Yes
cust018704,53,other,usa,2018-03-31,95.69,15922.41,0,False,No
cust018705,54,female,usa,2021-01-15,34.56,2850.33,0,False,No
cust018706,41,other,india,2022-07-01,46.51,7919.71,0,False,No
cust018707,24,other,canada,2022-09-02,97.17,19798.37,0,False,No
cust018708,53,other,uk,2018-02-19,41.06,3060.8,0,False,No
cust018709,26,other,france,2019-12-19,91.06,15891.49,1,True,Yes
cust018710,55,male,uk,2021-01-02,51.13,7370.56,0,False,No
cust018711,34,female,usa,2019-09-21,44.82,18047.44,0,False,No
cust018712,56,other,australia,2019-05-31,18.46,16154.99,1,True,Yes
cust018713,56,other,canada,2019-08-31,1.82,18419.38,0,False,No
cust018714,52,other,brazil,2021-08-18,50.03,4612.28,0,False,No
cust018715,54,male,france,2019-04-15,0.29,11234.97,1,True,Yes
cust018716,43,other,canada,2020-07-08,24.45,12662.16,1,True,Yes
cust018717,38,other,brazil,2020-05-06,28.12,1851.68,1,True,Yes
cust018718,22,female,germany,2023-01-02,50.51,11333.27,0,False,No
cust018719,21,female,india,2019-12-14,45.26,9214.91,0,False,No
cust018720,37,male,france,2019-11-20,58.97,10574.43,0,False,No
cust018721,39,male,usa,2021-07-15,13.26,4022.0,1,True,Yes
cust018722,42,female,australia,2019-10-05,14.18,13896.58,0,False,No
cust018723,61,male,france,2020-11-16,52.86,8654.12,0,False,No
cust018724,58,female,india,2018-10-06,79.83,6583.31,0,False,No
cust018725,18,other,australia,2019-10-15,56.81,1580.71,1,True,Yes
cust018726,26,female,canada,2018-08-24,74.44,13934.33,0,False,No
cust018727,59,other,uk,2023-03-07,80.24,17701.07,0,False,No
cust018728,65,other,australia,2020-05-11,75.8,16905.35,0,False,No
cust018729,19,female,france,2023-03-24,34.57,6932.41,0,False,No
cust018730,39,other,india,2018-01-15,94.43,18300.03,0,False,No
cust018731,22,other,brazil,2021-08-11,54.85,7394.52,0,False,No
cust018732,41,female,india,2020-04-02,86.6,6535.88,0,False,No
cust018733,27,female,france,2020-12-23,15.36,12825.9,0,False,No
cust018734,67,other,brazil,2018-11-19,4.26,7644.13,0,False,No
cust018735,69,other,brazil,2018-07-07,80.77,5974.8,0,False,No
cust018736,68,other,uk,2020-04-26,93.13,19120.91,0,False,No
cust018737,68,male,usa,2021-02-28,81.58,19754.1,0,False,No
cust018738,52,female,canada,2018-03-22,53.08,11427.07,1,True,Yes
cust018739,52,other,india,2023-05-03,83.62,9906.82,0,False,No
cust018740,59,other,usa,2019-11-13,40.67,12333.6,1,True,Yes
cust018741,33,male,usa,2021-09-29,65.77,15042.83,0,False,No
cust018742,53,other,germany,2020-07-24,66.82,14939.86,0,False,No
cust018743,27,male,usa,2019-07-10,67.46,9660.86,0,False,No
cust018744,42,female,germany,2021-08-04,13.49,15730.32,0,False,No
cust018745,49,female,france,2020-07-18,3.08,19850.75,1,True,Yes
cust018746,66,female,india,2019-12-26,82.85,13451.12,0,False,No
cust018747,23,male,france,2020-11-07,96.66,12288.16,0,False,No
cust018748,61,other,brazil,2018-04-19,5.64,11231.71,1,True,Yes
cust018749,33,male,australia,2020-06-23,27.72,7452.6,0,False,No
cust018750,49,female,brazil,2022-05-06,45.96,15514.55,0,False,No
cust018751,34,other,usa,2023-03-23,50.29,9546.14,0,False,No
cust018752,66,male,france,2018-12-04,30.2,10843.46,1,True,Yes
cust018753,51,male,brazil,2021-05-16,24.84,5293.78,1,True,Yes
cust018754,70,male,france,2022-05-21,75.73,6916.69,0,False,No
cust018755,50,male,france,2020-06-07,5.14,6939.18,0,False,No
cust018756,29,female,uk,2020-12-07,63.86,16298.31,0,False,No
cust018757,64,other,brazil,2023-04-28,96.19,14949.79,0,False,No
cust018758,43,other,usa,2022-08-03,42.89,6052.47,0,False,No
cust018759,52,female,germany,2020-12-14,12.96,12590.96,1,True,Yes
cust018760,51,female,brazil,2021-03-13,50.99,13586.26,0,False,No
cust018761,36,male,australia,2021-11-21,23.71,6540.52,1,True,Yes
cust018762,58,female,brazil,2018-09-11,29.21,15973.27,1,True,Yes
cust018763,28,female,france,2020-06-12,17.12,12208.6,0,False,No
cust018764,69,other,germany,2018-12-26,5.14,11035.6,0,False,No
cust018765,68,female,australia,2020-05-26,6.39,3599.94,0,False,No
cust018766,22,female,france,2023-01-30,11.3,6999.83,0,False,No
cust018767,55,other,india,2021-05-27,34.37,16545.74,1,True,Yes
cust018768,21,other,australia,2019-02-14,22.57,1819.1,1,True,Yes
cust018769,52,other,india,2018-07-30,60.35,13780.27,1,True,Yes
cust018770,41,other,india,2021-08-17,29.48,12096.0,1,True,Yes
cust018771,50,other,france,2021-09-23,77.61,7016.3,0,False,No
cust018772,34,other,india,2020-01-25,52.54,3018.0,0,False,No
cust018773,50,other,usa,2021-10-01,2.36,19629.22,0,False,No
cust018774,56,male,brazil,2018-08-11,29.97,5650.15,1,True,Yes
cust018775,23,other,france,2020-01-15,97.32,14591.85,0,False,No
cust018776,39,other,france,2022-03-07,58.53,14016.54,0,False,No
cust018777,48,male,brazil,2023-02-16,70.99,15290.38,0,False,No
cust018778,64,male,canada,2022-11-10,6.72,8315.35,0,False,No
cust018779,20,other,brazil,2021-10-10,29.51,1504.34,0,False,No
cust018780,42,male,india,2020-11-24,41.26,12361.85,0,False,No
cust018781,54,male,canada,2022-05-18,17.85,6170.03,0,False,No
cust018782,60,other,australia,2019-06-17,63.92,11628.56,0,False,No
cust018783,21,female,canada,2018-03-29,86.88,15845.5,0,False,No
cust018784,40,other,usa,2021-01-09,96.56,11984.15,1,True,Yes
cust018785,45,male,india,2022-03-30,69.85,17224.07,1,True,Yes
cust018786,67,other,canada,2020-10-18,84.0,14402.56,0,False,No
cust018787,32,female,france,2020-02-10,50.03,5536.82,1,True,Yes
cust018788,45,female,brazil,2022-01-15,87.72,15555.44,0,False,No
cust018789,30,female,usa,2022-07-20,83.79,2901.71,0,False,No
cust018790,53,female,india,2019-06-10,31.48,8555.21,0,False,No
cust018791,22,male,brazil,2019-06-26,83.84,17868.44,1,True,Yes
cust018792,48,male,india,2020-12-04,28.49,13759.94,0,False,No
cust018793,70,male,uk,2019-01-25,7.78,8250.51,1,True,Yes
cust018794,50,male,france,2018-08-18,48.67,15336.09,0,False,No
cust018795,62,male,france,2020-06-02,89.2,6811.94,0,False,No
cust018796,63,other,uk,2023-03-18,52.77,12984.22,0,False,No
cust018797,44,female,france,2020-06-22,32.87,19712.21,0,False,No
cust018798,39,female,canada,2022-05-04,87.58,5998.42,0,False,No
cust018799,40,male,usa,2018-01-01,50.79,4693.73,0,False,No
cust018800,18,male,uk,2022-12-12,51.45,13698.31,0,False,No
cust018801,44,male,france,2018-11-08,8.55,17415.33,1,True,Yes
cust018802,25,male,usa,2023-05-08,59.37,19793.1,0,False,No
cust018803,52,other,brazil,2022-09-02,2.56,16646.82,0,False,No
cust018804,64,other,usa,2022-03-16,79.2,2743.76,0,False,No
cust018805,37,male,india,2022-06-21,33.53,17707.44,1,True,Yes
cust018806,65,other,france,2020-04-17,51.85,8085.5,0,False,No
cust018807,40,female,canada,2019-07-29,90.55,1957.56,0,False,No
cust018808,58,female,usa,2021-07-23,47.31,13082.24,0,False,No
cust018809,61,female,germany,2021-04-27,60.85,5359.1,0,False,No
cust018810,56,male,germany,2022-10-02,56.33,14200.38,1,True,Yes
cust018811,32,other,australia,2018-05-09,58.49,13720.8,0,False,No
cust018812,48,female,canada,2018-02-23,25.61,16673.69,0,False,No
cust018813,33,female,india,2022-11-22,44.97,19745.75,0,False,No
cust018814,25,other,india,2020-05-10,2.33,7668.28,0,False,No
cust018815,20,male,australia,2020-08-20,18.05,11156.63,0,False,No
cust018816,48,female,canada,2022-07-22,24.32,14775.81,1,True,Yes
cust018817,45,male,uk,2020-05-13,88.19,4296.6,0,False,No
cust018818,64,other,canada,2019-10-29,16.07,17519.61,0,False,No
cust018819,70,other,canada,2020-11-25,36.13,8748.21,0,False,No
cust018820,45,other,india,2018-06-12,22.1,8563.77,0,False,No
cust018821,24,female,australia,2022-02-01,23.13,13351.96,0,False,No
cust018822,61,other,france,2018-12-16,49.89,15782.4,0,False,No
cust018823,22,female,uk,2022-04-19,31.27,10161.34,0,False,No
cust018824,60,male,uk,2019-11-04,25.95,18696.03,0,False,No
cust018825,47,male,usa,2019-11-18,52.19,3551.9,0,False,No
cust018826,24,female,india,2018-02-03,27.28,1749.75,0,False,No
cust018827,39,other,uk,2020-07-26,2.78,10565.84,1,True,Yes
cust018828,51,other,france,2018-12-15,33.71,19279.09,0,False,No
cust018829,25,other,india,2019-04-14,17.13,15898.86,0,False,No
cust018830,46,male,uk,2019-11-06,31.6,4548.39,0,False,No
cust018831,45,male,australia,2018-07-19,96.96,16071.27,0,False,No
cust018832,28,female,india,2019-09-01,63.06,13972.71,0,False,No
cust018833,41,male,brazil,2018-10-09,99.14,11904.83,1,True,Yes
cust018834,27,male,france,2019-09-08,10.19,1390.84,0,False,No
cust018835,55,other,australia,2022-08-24,66.66,13186.26,0,False,No
cust018836,35,male,usa,2019-07-29,74.82,2264.7,0,False,No
cust018837,38,other,germany,2021-04-06,94.49,11068.05,0,False,No
cust018838,26,male,australia,2020-11-27,64.96,793.56,0,False,No
cust018839,69,other,france,2022-10-22,96.1,11295.58,0,False,No
cust018840,50,male,brazil,2018-01-24,56.34,18876.75,0,False,No
cust018841,60,female,uk,2018-10-08,92.94,4483.94,0,False,No
cust018842,50,male,india,2023-02-09,93.11,14758.76,0,False,No
cust018843,55,female,india,2021-07-18,1.89,4872.88,1,True,Yes
cust018844,23,male,germany,2021-04-15,41.3,11698.17,0,False,No
cust018845,56,other,france,2019-04-06,70.13,4283.19,0,False,No
cust018846,41,female,canada,2019-03-25,83.67,16929.73,0,False,No
cust018847,49,male,brazil,2021-08-17,63.5,18429.77,0,False,No
cust018848,36,female,india,2019-10-16,81.3,4510.31,0,False,No
cust018849,28,male,india,2022-11-01,79.87,19068.72,0,False,No
cust018850,19,other,uk,2019-07-11,13.76,19576.09,0,False,No
cust018851,50,other,australia,2022-05-06,2.5,10491.13,0,False,No
cust018852,37,male,germany,2020-09-20,77.39,15829.72,0,False,No
cust018853,27,other,germany,2020-12-19,73.47,10634.09,0,False,No
cust018854,51,female,france,2021-04-03,65.1,14028.65,0,False,No
cust018855,47,other,uk,2018-04-01,49.45,11954.13,1,True,Yes
cust018856,25,other,india,2019-12-31,84.64,6326.29,1,True,Yes
cust018857,55,male,india,2020-06-13,52.32,268.75,0,False,No
cust018858,50,female,india,2021-07-08,68.74,3988.17,0,False,No
cust018859,49,male,india,2020-10-29,48.1,4283.08,0,False,No
cust018860,59,female,germany,2019-05-24,2.35,9716.09,0,False,No
cust018861,63,other,canada,2022-03-15,42.48,8560.48,0,False,No
cust018862,55,other,uk,2022-06-20,20.88,18949.37,1,True,Yes
cust018863,34,female,brazil,2021-08-03,0.35,17841.75,0,False,No
cust018864,47,male,france,2022-01-13,73.69,3524.23,0,False,No
cust018865,19,female,usa,2020-12-13,47.22,19778.12,0,False,No
cust018866,38,male,uk,2019-09-10,64.37,2634.8,0,False,No
cust018867,47,male,brazil,2019-08-24,45.76,9417.24,0,False,No
cust018868,19,other,usa,2022-07-17,80.23,18331.64,1,True,Yes
cust018869,18,male,india,2019-02-11,8.22,6349.34,1,True,Yes
cust018870,60,female,australia,2018-10-01,29.84,19921.36,0,False,No
cust018871,58,male,france,2020-08-07,55.92,17608.65,0,False,No
cust018872,57,female,brazil,2019-07-27,42.6,14482.19,0,False,No
cust018873,50,male,france,2021-11-29,28.66,18244.54,0,False,No
cust018874,63,other,usa,2018-03-18,45.51,16094.14,0,False,No
cust018875,50,female,australia,2021-05-29,25.58,13902.73,0,False,No
cust018876,52,male,uk,2022-02-10,40.52,725.64,0,False,No
cust018877,58,male,brazil,2020-04-06,41.3,11045.43,0,False,No
cust018878,28,female,usa,2022-02-15,15.18,3759.87,1,True,Yes
cust018879,25,male,brazil,2021-03-12,46.49,6920.32,0,False,No
cust018880,25,female,germany,2018-09-14,44.07,9270.46,0,False,No
cust018881,43,male,france,2019-05-18,14.01,3705.77,0,False,No
cust018882,52,other,canada,2020-05-14,84.82,3338.1,0,False,No
cust018883,49,other,canada,2021-01-22,66.59,8428.71,0,False,No
cust018884,46,male,india,2018-06-28,96.82,1415.48,0,False,No
cust018885,19,female,germany,2018-09-24,83.04,9879.84,0,False,No
cust018886,53,male,brazil,2021-12-19,0.54,5346.84,0,False,No
cust018887,47,female,india,2022-11-29,40.77,6352.48,0,False,No
cust018888,61,female,france,2020-11-10,36.24,18341.77,0,False,No
cust018889,68,male,brazil,2022-10-20,36.09,8434.7,0,False,No
cust018890,34,other,india,2023-06-16,76.11,15897.29,0,False,No
cust018891,36,male,usa,2022-04-18,8.41,14110.99,0,False,No
cust018892,19,male,canada,2019-11-09,48.26,2763.69,1,True,Yes
cust018893,18,female,usa,2021-04-09,26.47,996.21,0,False,No
cust018894,63,other,canada,2019-03-08,36.02,5182.59,1,True,Yes
cust018895,46,male,australia,2019-02-06,38.21,11648.78,1,True,Yes
cust018896,59,female,germany,2019-01-03,73.23,12146.5,0,False,No
cust018897,61,other,germany,2023-02-19,67.84,17326.22,0,False,No
cust018898,41,male,australia,2020-08-24,87.38,17228.32,0,False,No
cust018899,51,other,germany,2018-06-27,15.32,5096.28,0,False,No
cust018900,61,other,brazil,2018-12-31,50.23,7238.91,1,True,Yes
cust018901,22,male,france,2018-10-20,13.17,5826.23,0,False,No
cust018902,31,other,germany,2018-06-30,97.54,7003.84,0,False,No
cust018903,31,other,brazil,2023-03-23,41.89,227.39,0,False,No
cust018904,61,other,canada,2019-07-28,71.94,8329.65,0,False,No
cust018905,28,male,brazil,2023-03-20,10.31,19374.28,0,False,No
cust018906,60,male,brazil,2021-11-07,77.74,14550.39,0,False,No
cust018907,45,male,brazil,2020-05-08,95.79,8208.85,0,False,No
cust018908,36,female,germany,2020-04-06,71.85,4203.54,0,False,No
cust018909,47,male,brazil,2023-02-13,69.71,380.17,0,False,No
cust018910,59,female,germany,2019-04-19,12.63,8562.65,0,False,No
cust018911,33,male,germany,2023-02-04,1.21,9293.12,0,False,No
cust018912,50,female,uk,2021-04-09,52.28,12469.97,1,True,Yes
cust018913,45,other,usa,2022-02-23,10.04,3702.14,1,True,Yes
cust018914,30,male,uk,2018-09-18,61.33,13197.94,0,False,No
cust018915,26,female,brazil,2020-02-12,2.59,10853.31,1,True,Yes
cust018916,56,female,france,2020-11-16,78.5,1475.11,0,False,No
cust018917,37,female,australia,2020-10-09,41.32,6597.57,0,False,No
cust018918,46,female,uk,2020-01-14,91.37,3797.47,0,False,No
cust018919,34,male,australia,2019-04-21,31.84,17979.05,1,True,Yes
cust018920,58,female,usa,2018-10-16,33.07,10673.81,0,False,No
cust018921,65,male,uk,2020-01-17,3.3,19699.56,0,False,No
cust018922,54,female,brazil,2022-06-13,82.49,12724.58,0,False,No
cust018923,41,other,usa,2022-09-09,6.08,1589.91,0,False,No
cust018924,41,male,canada,2020-05-16,54.5,5772.78,0,False,No
cust018925,37,other,germany,2019-11-30,62.28,12004.03,0,False,No
cust018926,50,other,usa,2022-04-06,83.87,5699.4,0,False,No
cust018927,27,female,usa,2021-12-16,57.79,15569.53,0,False,No
cust018928,59,other,canada,2020-09-09,49.08,16629.81,0,False,No
cust018929,70,female,brazil,2018-02-19,13.13,14704.57,0,False,No
cust018930,70,other,brazil,2021-11-17,94.3,6704.48,0,False,No
cust018931,31,female,germany,2019-02-09,36.63,1762.64,1,True,Yes
cust018932,53,other,brazil,2020-11-30,64.15,11093.77,0,False,No
cust018933,23,male,brazil,2018-07-04,4.03,15069.02,0,False,No
cust018934,30,male,germany,2023-06-16,82.93,18151.68,0,False,No
cust018935,45,female,australia,2023-01-08,54.57,9106.34,0,False,No
cust018936,60,other,uk,2021-12-10,87.61,8034.07,0,False,No
cust018937,55,other,australia,2022-10-03,65.54,12345.71,0,False,No
cust018938,47,other,uk,2023-02-03,37.22,1829.11,0,False,No
cust018939,23,female,france,2018-11-21,2.14,8621.93,0,False,No
cust018940,58,male,australia,2018-12-04,48.12,16471.3,0,False,No
cust018941,40,male,usa,2021-10-02,41.44,5695.08,0,False,No
cust018942,55,male,canada,2022-12-02,46.21,4836.01,0,False,No
cust018943,33,male,usa,2020-06-16,9.14,2349.56,1,True,Yes
cust018944,18,other,uk,2021-09-21,31.92,352.26,1,True,Yes
cust018945,67,male,brazil,2020-09-19,22.02,15771.71,0,False,No
cust018946,18,male,uk,2020-05-31,23.46,2303.52,0,False,No
cust018947,41,female,france,2018-07-02,94.91,12487.16,0,False,No
cust018948,25,other,uk,2021-07-17,6.0,1338.65,1,True,Yes
cust018949,50,female,australia,2023-02-01,61.21,10848.56,0,False,No
cust018950,56,other,india,2021-12-09,6.84,4563.88,0,False,No
cust018951,68,male,uk,2021-11-05,92.9,11483.02,0,False,No
cust018952,19,male,canada,2019-05-28,44.03,5078.09,0,False,No
cust018953,55,female,canada,2020-03-01,13.37,8112.37,0,False,No
cust018954,23,female,uk,2020-06-02,92.24,1069.36,1,True,Yes
cust018955,38,male,brazil,2019-09-06,99.1,4235.47,0,False,No
cust018956,47,other,india,2018-07-29,40.88,996.52,0,False,No
cust018957,30,other,uk,2019-07-15,58.48,9722.75,0,False,No
cust018958,22,male,brazil,2022-12-03,66.67,10899.29,0,False,No
cust018959,54,male,uk,2018-01-15,39.82,14781.36,0,False,No
cust018960,44,other,uk,2022-02-12,2.5,10866.48,0,False,No
cust018961,39,other,australia,2019-04-08,11.39,8776.57,0,False,No
cust018962,57,female,uk,2021-06-20,79.11,2934.97,0,False,No
cust018963,46,male,uk,2020-09-04,93.58,17781.24,0,False,No
cust018964,21,male,france,2019-08-15,41.49,218.9,0,False,No
cust018965,54,female,india,2019-10-19,78.97,17629.83,0,False,No
cust018966,35,female,brazil,2020-01-07,17.47,18332.22,1,True,Yes
cust018967,65,other,usa,2023-01-23,91.41,9478.69,0,False,No
cust018968,66,male,brazil,2021-05-07,79.8,8954.46,0,False,No
cust018969,40,female,uk,2021-03-24,56.4,6464.8,0,False,No
cust018970,56,other,india,2020-12-31,15.95,14956.08,0,False,No
cust018971,38,male,uk,2021-10-03,0.14,11633.1,1,True,Yes
cust018972,25,other,usa,2023-03-13,86.47,4503.42,0,False,No
cust018973,49,male,india,2018-12-13,33.29,11790.97,0,False,No
cust018974,63,female,australia,2019-07-21,24.69,16964.99,0,False,No
cust018975,43,male,usa,2020-09-02,36.66,11674.11,0,False,No
cust018976,70,female,germany,2018-10-14,22.61,923.59,1,True,Yes
cust018977,49,female,canada,2023-01-08,17.37,1019.36,0,False,No
cust018978,38,female,brazil,2023-01-23,46.86,11774.08,0,False,No
cust018979,61,male,uk,2023-05-13,4.47,1900.6,1,True,Yes
cust018980,70,other,usa,2020-06-01,48.55,16003.68,0,False,No
cust018981,42,other,india,2020-12-28,62.8,2183.73,0,False,No
cust018982,51,male,brazil,2023-02-10,88.75,18357.26,0,False,No
cust018983,35,female,uk,2022-03-28,32.5,12358.75,0,False,No
cust018984,61,female,france,2021-12-28,49.23,18846.27,0,False,No
cust018985,59,male,canada,2021-03-15,50.87,19203.32,0,False,No
cust018986,19,male,germany,2019-12-24,19.93,6976.18,0,False,No
cust018987,27,female,uk,2018-09-10,78.13,15693.85,0,False,No
cust018988,28,female,canada,2022-08-13,73.22,17206.27,0,False,No
cust018989,39,other,uk,2021-10-24,70.25,12758.09,0,False,No
cust018990,42,female,canada,2021-05-16,45.89,9395.05,0,False,No
cust018991,52,male,brazil,2021-10-23,40.62,12442.21,0,False,No
cust018992,62,male,usa,2020-07-28,40.67,3035.14,0,False,No
cust018993,50,other,india,2020-06-12,10.65,18497.0,0,False,No
cust018994,28,female,uk,2019-07-01,2.47,2198.8,0,False,No
cust018995,19,female,usa,2019-10-18,44.53,5332.23,1,True,Yes
cust018996,43,female,usa,2018-02-10,40.58,2437.2,0,False,No
cust018997,49,female,germany,2021-12-19,13.09,16033.09,1,True,Yes
cust018998,26,other,india,2020-11-07,75.91,2174.63,0,False,No
cust018999,58,male,usa,2019-03-18,66.78,12225.3,0,False,No
cust019000,48,male,india,2019-01-10,71.34,9541.53,0,False,No
cust019001,53,other,germany,2018-11-10,27.0,13307.22,0,False,No
cust019002,19,male,france,2020-10-08,37.14,4457.16,0,False,No
cust019003,22,other,germany,2018-11-20,40.86,15289.07,0,False,No
cust019004,22,female,brazil,2023-01-27,47.58,6067.3,0,False,No
cust019005,25,female,australia,2022-01-21,83.19,17644.71,0,False,No
cust019006,32,other,brazil,2020-04-11,43.33,7556.29,0,False,No
cust019007,59,other,usa,2020-02-23,61.27,1253.69,0,False,No
cust019008,70,other,canada,2018-08-27,69.13,15667.52,0,False,No
cust019009,44,other,germany,2022-01-21,39.74,3574.86,1,True,Yes
cust019010,50,other,india,2021-04-12,2.88,12781.19,0,False,No
cust019011,55,male,australia,2020-04-23,26.9,9331.4,0,False,No
cust019012,53,male,usa,2020-09-01,38.64,3580.21,1,True,Yes
cust019013,19,other,australia,2019-02-02,50.84,9245.91,0,False,No
cust019014,23,female,france,2019-05-31,62.41,5112.51,0,False,No
cust019015,61,female,canada,2023-04-12,21.46,16305.47,0,False,No
cust019016,70,other,brazil,2021-09-06,70.22,15466.91,0,False,No
cust019017,52,other,india,2021-08-11,12.33,4558.39,0,False,No
cust019018,30,male,india,2021-10-31,57.55,17158.31,0,False,No
cust019019,65,other,germany,2018-02-07,89.21,16655.01,0,False,No
cust019020,38,other,brazil,2018-06-27,4.34,16435.5,1,True,Yes
cust019021,27,male,india,2021-07-28,89.91,1229.31,0,False,No
cust019022,24,other,france,2023-02-22,41.63,10778.55,0,False,No
cust019023,50,female,canada,2018-10-18,23.28,10382.04,0,False,No
cust019024,22,male,germany,2018-06-28,88.6,17352.16,1,True,Yes
cust019025,51,male,france,2019-08-27,93.98,9733.78,1,True,Yes
cust019026,33,female,germany,2019-01-23,41.06,13349.18,0,False,No
cust019027,70,other,australia,2021-11-06,41.68,934.7,0,False,No
cust019028,21,male,australia,2021-08-07,71.99,5691.58,0,False,No
cust019029,56,female,brazil,2022-12-12,4.91,510.36,1,True,Yes
cust019030,40,male,france,2020-05-01,93.14,5116.31,0,False,No
cust019031,63,male,germany,2022-10-12,44.79,19016.47,0,False,No
cust019032,44,other,usa,2020-04-12,46.75,1664.33,0,False,No
cust019033,59,other,brazil,2018-10-11,55.19,1855.15,0,False,No
cust019034,31,other,france,2023-01-06,9.51,17044.39,0,False,No
cust019035,54,male,uk,2018-12-31,28.94,13605.54,1,True,Yes
cust019036,36,male,germany,2023-04-04,50.89,4524.3,0,False,No
cust019037,64,other,uk,2019-03-05,51.78,1472.97,0,False,No
cust019038,60,female,brazil,2019-12-08,34.72,10504.44,1,True,Yes
cust019039,39,male,germany,2023-06-04,22.84,13237.74,1,True,Yes
cust019040,18,other,canada,2022-11-07,5.18,9747.72,0,False,No
cust019041,62,male,usa,2021-10-15,71.5,8655.93,1,True,Yes
cust019042,34,other,usa,2018-09-25,87.46,12680.64,0,False,No
cust019043,50,other,germany,2019-07-27,95.85,5754.02,0,False,No
cust019044,53,male,india,2022-11-14,93.88,12175.77,0,False,No
cust019045,27,male,brazil,2020-08-15,74.52,18053.01,0,False,No
cust019046,22,other,usa,2021-10-29,55.12,17257.4,1,True,Yes
cust019047,48,male,canada,2021-12-23,54.17,12024.06,0,False,No
cust019048,47,male,germany,2018-10-14,44.51,2998.21,1,True,Yes
cust019049,69,female,usa,2021-03-14,55.35,19551.22,0,False,No
cust019050,24,female,uk,2021-09-06,78.72,14975.22,0,False,No
cust019051,60,other,france,2019-08-04,64.33,7023.38,0,False,No
cust019052,44,other,france,2018-02-09,16.96,4568.58,0,False,No
cust019053,35,male,canada,2020-04-19,0.63,13502.26,1,True,Yes
cust019054,28,male,australia,2020-02-02,81.19,5451.34,0,False,No
cust019055,29,other,usa,2022-04-18,9.19,6780.97,0,False,No
cust019056,54,other,usa,2022-10-06,29.21,9072.44,1,True,Yes
cust019057,63,female,australia,2020-03-18,26.41,6860.68,0,False,No
cust019058,22,female,canada,2020-01-14,90.76,6763.22,0,False,No
cust019059,66,male,india,2023-06-04,78.55,12554.09,0,False,No
