customer_id,avg_session_time,pages_per_session,cart_abandon_rate,return_rate,support_tickets,review_score,behavior_churn_signal,behavior_churn_signal_binaria,behavior_churn_signal_yes_no
cust021039,17.95,14,25.0,41.0,2,2.44,0,False,No
cust021040,3.5,11,4.0,24.0,2,3.27,0,False,No
cust021041,1.11,14,65.0,26.0,1,4.99,1,True,Yes
cust021042,2.99,23,71.0,11.0,3,1.83,1,True,Yes
cust021043,1.36,20,1.0,9.0,10,1.7,0,False,No
cust021044,1.01,9,72.0,25.0,8,2.58,1,True,Yes
cust021045,2.97,17,33.0,24.0,6,4.99,1,True,Yes
cust021046,10.7,14,2.0,10.0,10,2.42,0,False,No
cust021047,9.66,23,67.0,30.0,10,3.04,0,False,No
cust021048,16.92,7,20.0,4.0,0,4.35,0,False,No
cust021049,9.78,7,55.00000000000001,42.0,4,4.78,0,False,No
cust021050,11.49,6,81.0,27.0,9,1.13,0,False,No
cust021051,19.16,22,82.0,38.0,7,2.77,0,False,No
cust021052,18.91,7,49.0,36.0,2,1.4,0,False,No
cust021053,5.16,4,42.0,28.999999999999996,0,4.22,1,True,Yes
cust021054,5.58,8,77.0,44.0,3,4.27,0,False,No
cust021055,12.83,18,81.0,44.0,9,3.22,0,False,No
cust021056,16.39,1,42.0,26.0,9,1.21,1,True,Yes
cust021057,17.79,1,14.000000000000002,14.000000000000002,0,2.27,1,True,Yes
cust021058,3.2,14,92.0,49.0,5,4.46,0,False,No
cust021059,7.58,24,6.0,9.0,10,4.09,0,False,No
cust021060,6.43,1,89.0,42.0,1,1.95,0,False,No
cust021061,14.18,2,44.0,11.0,5,3.36,0,False,No
cust021062,16.91,24,93.0,3.0,0,2.67,1,True,Yes
cust021063,12.48,12,34.0,16.0,7,4.09,0,False,No
cust021064,15.87,2,73.0,45.0,10,2.98,0,False,No
cust021065,15.97,20,1.0,49.0,0,4.68,0,False,No
cust021066,16.99,20,59.0,27.0,0,1.6,1,True,Yes
cust021067,2.03,15,26.0,8.0,9,3.24,0,False,No
cust021068,7.32,9,39.0,1.0,6,3.19,0,False,No
cust021069,13.47,20,33.0,7.000000000000001,1,3.81,0,False,No
cust021070,3.45,25,82.0,27.0,9,1.95,0,False,No
cust021071,18.08,17,14.000000000000002,30.0,3,3.47,0,False,No
cust021072,1.71,14,61.0,35.0,4,4.64,1,True,Yes
cust021073,14.47,18,48.0,43.0,3,2.42,1,True,Yes
cust021074,17.25,14,84.0,30.0,9,2.38,0,False,No
cust021075,12.23,14,91.0,32.0,1,4.36,1,True,Yes
cust021076,7.55,7,28.999999999999996,13.0,6,2.97,0,False,No
cust021077,9.21,22,85.0,6.0,7,3.22,0,False,No
cust021078,8.66,15,94.0,39.0,7,2.73,0,False,No
cust021079,13.17,20,75.0,4.0,6,3.69,0,False,No
cust021080,3.65,22,19.0,23.0,9,4.92,0,False,No
cust021081,19.09,22,90.0,2.0,2,4.41,0,False,No
cust021082,15.75,20,50.0,16.0,1,4.02,0,False,No
cust021083,3.03,9,65.0,34.0,8,3.21,1,True,Yes
cust021084,17.68,15,33.0,24.0,8,4.03,0,False,No
cust021085,14.62,3,56.00000000000001,14.000000000000002,10,2.18,0,False,No
cust021086,15.08,4,1.0,33.0,2,1.99,1,True,Yes
cust021087,13.79,6,19.0,19.0,7,4.02,0,False,No
cust021088,15.35,16,21.0,19.0,0,3.01,0,False,No
cust021089,12.16,18,74.0,1.0,7,1.46,1,True,Yes
cust021090,4.0,11,19.0,2.0,0,4.68,0,False,No
cust021091,4.08,6,7.000000000000001,24.0,4,4.76,0,False,No
cust021092,19.32,18,68.0,9.0,1,1.02,0,False,No
cust021093,7.37,24,13.0,38.0,8,4.88,0,False,No
cust021094,2.59,13,40.0,45.0,7,3.91,0,False,No
cust021095,17.53,19,92.0,21.0,5,3.77,0,False,No
cust021096,14.48,4,63.0,16.0,3,4.33,0,False,No
cust021097,15.61,4,45.0,21.0,9,1.04,1,True,Yes
cust021098,17.03,15,28.000000000000004,24.0,0,2.65,0,False,No
cust021099,13.88,9,39.0,9.0,1,4.47,0,False,No
cust021100,4.49,6,3.0,10.0,0,2.82,1,True,Yes
cust021101,9.04,9,80.0,10.0,9,4.1,0,False,No
cust021102,2.83,18,47.0,43.0,4,2.65,1,True,Yes
cust021103,19.3,24,63.0,38.0,2,3.04,0,False,No
cust021104,9.17,25,8.0,6.0,1,3.29,0,False,No
cust021105,12.66,10,98.0,43.0,0,4.38,1,True,Yes
cust021106,6.45,6,41.0,5.0,4,3.33,0,False,No
cust021107,2.32,14,45.0,28.000000000000004,10,1.91,0,False,No
cust021108,15.73,12,67.0,7.000000000000001,7,4.93,0,False,No
cust021109,11.3,6,3.0,18.0,3,4.92,0,False,No
cust021110,18.14,6,15.0,43.0,7,3.47,0,False,No
cust021111,1.41,8,76.0,21.0,0,2.58,1,True,Yes
cust021112,8.27,19,60.0,36.0,0,3.59,1,True,Yes
cust021113,5.59,11,71.0,7.000000000000001,4,4.89,0,False,No
cust021114,10.0,21,9.0,28.999999999999996,8,3.31,1,True,Yes
cust021115,1.74,8,1.0,50.0,2,2.56,0,False,No
cust021116,5.66,24,55.00000000000001,0.0,0,1.05,0,False,No
cust021117,3.14,20,80.0,12.0,5,3.01,1,True,Yes
cust021118,5.25,20,54.0,25.0,6,2.6,0,False,No
cust021119,9.23,4,65.0,42.0,7,2.28,0,False,No
cust021120,11.11,23,85.0,8.0,10,4.92,1,True,Yes
cust021121,15.26,16,37.0,19.0,9,1.82,0,False,No
cust021122,6.09,19,59.0,0.0,9,1.09,1,True,Yes
cust021123,19.74,24,24.0,41.0,9,3.45,0,False,No
cust021124,9.47,21,73.0,3.0,10,4.02,0,False,No
cust021125,17.28,17,28.000000000000004,15.0,4,1.41,0,False,No
cust021126,17.26,14,81.0,21.0,1,2.51,0,False,No
cust021127,9.12,20,42.0,21.0,9,1.58,0,False,No
cust021128,1.26,3,76.0,17.0,0,2.96,1,True,Yes
cust021129,6.84,12,38.0,4.0,6,2.48,0,False,No
cust021130,9.8,6,83.0,16.0,5,1.35,0,False,No
cust021131,15.42,13,38.0,46.0,2,4.84,1,True,Yes
cust021132,17.57,24,23.0,13.0,10,4.18,0,False,No
cust021133,9.48,5,30.0,15.0,8,3.31,1,True,Yes
cust021134,18.01,15,62.0,31.0,9,3.99,0,False,No
cust021135,15.45,11,91.0,8.0,5,4.94,1,True,Yes
cust021136,7.25,2,28.000000000000004,25.0,4,2.06,0,False,No
cust021137,5.43,3,97.0,5.0,5,4.96,0,False,No
cust021138,12.83,25,96.0,45.0,6,3.59,0,False,No
cust021139,12.21,2,99.0,26.0,5,1.72,0,False,No
cust021140,19.87,6,32.0,4.0,7,3.87,0,False,No
cust021141,9.47,5,39.0,32.0,2,1.21,1,True,Yes
cust021142,14.27,4,50.0,25.0,7,4.6,0,False,No
cust021143,16.79,19,53.0,28.999999999999996,2,4.23,0,False,No
cust021144,8.81,18,67.0,27.0,3,3.0,0,False,No
cust021145,19.71,1,2.0,21.0,5,4.72,0,False,No
cust021146,18.63,1,75.0,30.0,1,3.76,0,False,No
cust021147,5.81,21,49.0,27.0,7,1.25,0,False,No
cust021148,17.46,23,46.0,45.0,0,2.56,0,False,No
cust021149,8.77,22,24.0,32.0,7,3.19,0,False,No
cust021150,18.35,22,43.0,32.0,3,3.83,0,False,No
cust021151,7.08,24,88.0,19.0,4,3.55,0,False,No
cust021152,12.7,20,42.0,9.0,3,3.37,0,False,No
cust021153,8.14,5,38.0,25.0,3,3.71,0,False,No
cust021154,14.86,16,43.0,6.0,5,4.17,0,False,No
cust021155,13.72,16,80.0,16.0,9,4.64,0,False,No
cust021156,5.99,13,28.999999999999996,27.0,6,4.99,0,False,No
cust021157,4.84,11,84.0,0.0,3,1.95,0,False,No
cust021158,7.58,9,65.0,6.0,1,1.51,0,False,No
cust021159,3.78,10,66.0,6.0,8,2.59,1,True,Yes
cust021160,3.98,14,38.0,36.0,10,2.11,0,False,No
cust021161,12.74,20,25.0,37.0,8,4.11,0,False,No
cust021162,6.9,24,2.0,6.0,0,2.96,0,False,No
cust021163,8.26,15,35.0,28.999999999999996,5,1.65,0,False,No
cust021164,9.68,21,20.0,49.0,4,1.19,1,True,Yes
cust021165,1.3,12,56.00000000000001,3.0,8,4.24,0,False,No
cust021166,16.57,24,43.0,42.0,7,3.96,0,False,No
cust021167,3.57,13,86.0,44.0,4,2.29,1,True,Yes
cust021168,15.72,25,90.0,37.0,9,1.38,1,True,Yes
cust021169,2.8,5,98.0,27.0,7,3.58,0,False,No
cust021170,18.33,9,1.0,21.0,6,3.27,0,False,No
cust021171,1.04,5,62.0,43.0,10,1.22,0,False,No
cust021172,16.28,18,98.0,46.0,5,3.15,1,True,Yes
cust021173,17.35,12,77.0,41.0,2,2.59,1,True,Yes
cust021174,10.04,17,24.0,3.0,7,3.39,0,False,No
cust021175,6.88,7,50.0,48.0,5,1.25,1,True,Yes
cust021176,17.6,18,9.0,33.0,7,2.37,0,False,No
cust021177,2.9,13,76.0,35.0,3,3.56,1,True,Yes
cust021178,19.33,21,2.0,22.0,1,3.25,1,True,Yes
cust021179,7.8,18,67.0,45.0,7,3.79,0,False,No
cust021180,11.82,15,74.0,5.0,4,3.52,0,False,No
cust021181,8.74,14,32.0,25.0,3,4.22,0,False,No
cust021182,8.84,22,70.0,28.999999999999996,1,4.66,0,False,No
cust021183,9.45,1,82.0,42.0,3,2.86,1,True,Yes
cust021184,10.28,18,33.0,25.0,7,2.0,0,False,No
cust021185,17.31,6,25.0,13.0,7,4.58,0,False,No
cust021186,11.11,19,11.0,17.0,6,3.82,0,False,No
cust021187,8.71,14,42.0,25.0,10,1.89,0,False,No
cust021188,9.06,17,22.0,18.0,10,3.13,0,False,No
cust021189,14.18,22,63.0,28.999999999999996,4,3.38,0,False,No
cust021190,10.71,6,61.0,19.0,0,4.6,0,False,No
cust021191,12.22,23,94.0,20.0,0,2.58,0,False,No
cust021192,19.34,11,73.0,26.0,7,3.87,0,False,No
cust021193,8.54,10,76.0,10.0,6,4.8,1,True,Yes
cust021194,9.76,3,9.0,42.0,6,4.58,0,False,No
cust021195,14.87,25,63.0,46.0,6,3.49,1,True,Yes
cust021196,16.04,18,47.0,36.0,6,5.0,0,False,No
cust021197,8.27,25,72.0,7.000000000000001,1,3.54,0,False,No
cust021198,7.13,3,87.0,18.0,2,2.78,1,True,Yes
cust021199,19.63,3,22.0,28.000000000000004,10,4.46,0,False,No
cust021200,6.98,23,2.0,45.0,8,3.48,1,True,Yes
cust021201,5.38,20,28.000000000000004,40.0,8,3.57,0,False,No
cust021202,14.92,16,57.99999999999999,40.0,9,4.28,1,True,Yes
cust021203,8.35,24,90.0,25.0,6,1.64,0,False,No
cust021204,5.15,14,73.0,19.0,5,2.05,0,False,No
cust021205,12.49,21,78.0,5.0,4,2.8,1,True,Yes
cust021206,15.66,14,90.0,1.0,0,3.62,0,False,No
cust021207,12.35,4,52.0,8.0,7,3.97,1,True,Yes
cust021208,8.46,25,23.0,43.0,5,2.23,0,False,No
cust021209,4.77,20,31.0,9.0,6,4.11,0,False,No
cust021210,4.46,4,72.0,8.0,5,1.91,1,True,Yes
cust021211,7.51,6,95.0,46.0,2,1.34,1,True,Yes
cust021212,7.38,3,35.0,11.0,2,2.74,1,True,Yes
cust021213,15.21,13,10.0,34.0,5,2.04,0,False,No
cust021214,13.21,23,68.0,36.0,10,4.45,0,False,No
cust021215,18.09,20,76.0,24.0,5,1.18,0,False,No
cust021216,18.81,18,60.0,27.0,7,1.96,0,False,No
cust021217,14.0,7,99.0,17.0,5,4.2,1,True,Yes
cust021218,6.53,18,49.0,11.0,3,3.05,1,True,Yes
cust021219,9.73,6,4.0,19.0,2,1.25,0,False,No
cust021220,9.56,15,98.0,15.0,1,3.06,1,True,Yes
cust021221,3.47,21,15.0,18.0,1,2.96,0,False,No
cust021222,14.33,2,46.0,1.0,2,2.08,1,True,Yes
cust021223,1.47,9,92.0,1.0,9,1.2,1,True,Yes
cust021224,6.67,2,63.0,18.0,8,1.25,1,True,Yes
cust021225,16.89,22,70.0,20.0,5,3.71,0,False,No
cust021226,6.22,11,53.0,44.0,5,1.43,1,True,Yes
cust021227,17.09,16,79.0,47.0,3,3.06,1,True,Yes
cust021228,6.22,21,35.0,32.0,3,1.56,1,True,Yes
cust021229,7.68,6,73.0,28.999999999999996,3,1.25,0,False,No
cust021230,10.44,3,52.0,35.0,3,1.04,1,True,Yes
cust021231,9.14,22,89.0,1.0,1,3.69,0,False,No
cust021232,5.24,21,39.0,44.0,3,2.45,1,True,Yes
cust021233,11.36,19,9.0,16.0,4,1.57,0,False,No
cust021234,11.67,8,46.0,13.0,5,5.0,0,False,No
cust021235,3.91,21,83.0,2.0,0,4.39,0,False,No
cust021236,10.06,13,83.0,37.0,9,3.29,0,False,No
cust021237,8.06,25,67.0,42.0,7,3.01,1,True,Yes
cust021238,8.88,19,14.000000000000002,45.0,7,2.07,0,False,No
cust021239,3.35,17,7.000000000000001,38.0,4,3.7,0,False,No
cust021240,3.29,14,53.0,8.0,2,2.53,0,False,No
cust021241,15.87,21,23.0,1.0,3,1.77,0,False,No
cust021242,8.61,21,24.0,36.0,2,4.16,0,False,No
cust021243,5.57,10,27.0,28.000000000000004,6,4.01,0,False,No
cust021244,19.23,17,30.0,46.0,4,1.73,0,False,No
cust021245,1.78,18,79.0,24.0,9,1.31,0,False,No
cust021246,2.35,20,1.0,15.0,0,3.94,1,True,Yes
cust021247,13.64,1,100.0,30.0,9,1.44,1,True,Yes
cust021248,19.59,17,69.0,19.0,3,1.99,0,False,No
cust021249,5.22,14,96.0,21.0,2,2.95,0,False,No
cust021250,16.9,14,96.0,0.0,4,4.96,0,False,No
cust021251,2.43,11,84.0,48.0,8,3.24,0,False,No
cust021252,11.48,19,67.0,18.0,9,1.66,0,False,No
cust021253,2.26,6,88.0,27.0,4,3.78,1,True,Yes
cust021254,7.31,10,81.0,17.0,6,1.12,0,False,No
cust021255,7.4,8,85.0,44.0,1,4.74,1,True,Yes
cust021256,10.49,17,96.0,25.0,10,1.62,1,True,Yes
cust021257,10.54,5,87.0,39.0,10,2.74,0,False,No
cust021258,5.04,19,57.99999999999999,47.0,2,1.71,0,False,No
cust021259,16.71,19,15.0,46.0,3,3.77,0,False,No
cust021260,3.07,2,20.0,46.0,9,3.03,0,False,No
cust021261,9.62,22,6.0,4.0,1,3.77,0,False,No
cust021262,15.76,2,87.0,25.0,2,2.31,0,False,No
cust021263,12.88,3,62.0,2.0,5,4.76,0,False,No
cust021264,13.21,5,1.0,48.0,10,4.81,0,False,No
cust021265,18.97,12,89.0,9.0,1,4.91,1,True,Yes
cust021266,15.48,17,64.0,47.0,4,2.52,1,True,Yes
cust021267,18.7,10,61.0,28.999999999999996,1,3.58,0,False,No
cust021268,15.33,22,44.0,49.0,5,1.35,1,True,Yes
cust021269,18.36,8,66.0,45.0,7,2.48,1,True,Yes
cust021270,16.75,25,62.0,42.0,8,2.3,0,False,No
cust021271,18.43,15,92.0,24.0,7,2.6,1,True,Yes
cust021272,11.93,3,20.0,25.0,9,4.59,1,True,Yes
cust021273,7.94,2,74.0,31.0,3,2.05,1,True,Yes
cust021274,11.1,24,85.0,28.000000000000004,6,3.79,1,True,Yes
cust021275,15.73,8,5.0,3.0,4,1.46,0,False,No
cust021276,4.1,15,81.0,22.0,8,1.74,1,True,Yes
cust021277,11.1,8,76.0,7.000000000000001,2,2.38,1,True,Yes
cust021278,4.69,9,65.0,7.000000000000001,8,4.12,1,True,Yes
cust021279,4.95,9,6.0,46.0,10,2.33,1,True,Yes
cust021280,10.55,25,10.0,24.0,0,1.89,0,False,No
cust021281,16.97,7,71.0,33.0,2,4.13,1,True,Yes
cust021282,6.58,8,45.0,4.0,8,1.27,0,False,No
cust021283,7.25,12,82.0,30.0,4,2.7,1,True,Yes
cust021284,19.37,23,44.0,23.0,6,4.97,0,False,No
cust021285,3.5,16,26.0,23.0,3,3.29,1,True,Yes
cust021286,3.81,12,33.0,11.0,8,4.4,0,False,No
cust021287,16.86,6,24.0,22.0,1,3.61,0,False,No
cust021288,1.92,24,88.0,26.0,4,1.91,1,True,Yes
cust021289,8.54,20,90.0,1.0,9,1.57,1,True,Yes
cust021290,4.66,5,6.0,11.0,2,4.27,0,False,No
cust021291,11.01,3,61.0,8.0,2,2.11,0,False,No
cust021292,18.43,3,21.0,45.0,2,3.65,0,False,No
cust021293,10.55,12,17.0,34.0,8,4.55,0,False,No
cust021294,4.04,17,1.0,37.0,3,3.4,0,False,No
cust021295,10.56,6,46.0,25.0,3,2.5,1,True,Yes
cust021296,2.56,18,78.0,23.0,1,4.3,1,True,Yes
cust021297,19.66,5,17.0,40.0,5,4.91,0,False,No
cust021298,14.76,22,25.0,45.0,6,4.17,0,False,No
cust021299,9.54,2,56.99999999999999,36.0,7,1.5,0,False,No
cust021300,18.61,20,99.0,17.0,10,3.86,0,False,No
cust021301,9.0,24,3.0,48.0,10,1.57,0,False,No
cust021302,2.42,6,84.0,2.0,4,3.75,1,True,Yes
cust021303,18.67,23,41.0,3.0,5,1.87,1,True,Yes
cust021304,19.02,16,47.0,27.0,5,1.62,0,False,No
cust021305,18.44,15,52.0,26.0,1,3.3,0,False,No
cust021306,15.58,4,20.0,47.0,5,1.7,0,False,No
cust021307,4.75,23,1.0,1.0,6,2.72,0,False,No
cust021308,4.48,16,21.0,49.0,3,4.72,1,True,Yes
cust021309,7.13,2,34.0,15.0,2,4.53,1,True,Yes
cust021310,2.87,13,57.99999999999999,9.0,4,4.03,1,True,Yes
cust021311,13.0,24,39.0,5.0,6,4.07,0,False,No
cust021312,2.46,19,27.0,13.0,4,3.31,0,False,No
cust021313,10.76,17,28.000000000000004,22.0,4,2.75,0,False,No
cust021314,11.9,7,90.0,7.000000000000001,1,3.23,0,False,No
cust021315,1.35,19,70.0,32.0,0,3.78,1,True,Yes
cust021316,10.02,12,19.0,22.0,8,1.09,0,False,No
cust021317,8.25,17,84.0,17.0,7,3.37,1,True,Yes
cust021318,5.96,7,13.0,26.0,10,1.14,1,True,Yes
cust021319,18.19,16,78.0,50.0,5,4.97,1,True,Yes
cust021320,14.85,6,78.0,26.0,7,1.87,0,False,No
cust021321,16.36,20,27.0,32.0,2,3.92,0,False,No
cust021322,11.72,6,66.0,15.0,1,4.04,0,False,No
cust021323,18.93,6,48.0,6.0,3,3.48,0,False,No
cust021324,7.49,15,42.0,8.0,2,3.5,0,False,No
cust021325,15.96,17,77.0,50.0,8,1.85,1,True,Yes
cust021326,18.37,8,73.0,35.0,6,3.74,0,False,No
cust021327,11.23,24,38.0,47.0,10,1.6,1,True,Yes
cust021328,4.34,16,2.0,37.0,0,4.58,1,True,Yes
cust021329,4.53,20,3.0,12.0,5,4.53,0,False,No
cust021330,1.31,20,10.0,1.0,0,4.77,0,False,No
cust021331,3.57,22,90.0,24.0,10,2.58,1,True,Yes
cust021332,9.1,13,42.0,17.0,10,4.24,0,False,No
cust021333,10.65,9,99.0,26.0,3,4.27,0,False,No
cust021334,15.16,23,40.0,39.0,3,1.62,1,True,Yes
cust021335,4.86,5,62.0,36.0,3,3.58,1,True,Yes
cust021336,10.68,1,14.000000000000002,19.0,2,3.42,1,True,Yes
cust021337,5.3,3,64.0,12.0,1,1.39,0,False,No
cust021338,7.16,17,27.0,41.0,7,2.93,1,True,Yes
cust021339,2.22,2,82.0,13.0,0,3.27,1,True,Yes
cust021340,11.29,5,97.0,13.0,2,1.58,1,True,Yes
cust021341,5.91,2,57.99999999999999,11.0,5,2.36,1,True,Yes
cust021342,13.5,24,12.0,47.0,2,3.13,1,True,Yes
cust021343,10.19,19,36.0,12.0,3,2.93,0,False,No
cust021344,10.24,12,6.0,42.0,6,4.28,0,False,No
cust021345,9.51,2,34.0,25.0,8,1.89,0,False,No
cust021346,1.02,1,35.0,1.0,4,1.16,1,True,Yes
cust021347,1.56,3,88.0,7.000000000000001,7,2.02,1,True,Yes
cust021348,10.32,1,53.0,6.0,1,4.64,1,True,Yes
cust021349,5.39,18,94.0,13.0,2,1.01,1,True,Yes
cust021350,19.47,15,48.0,44.0,5,3.94,0,False,No
cust021351,4.4,20,85.0,3.0,1,3.03,0,False,No
cust021352,5.83,16,36.0,38.0,3,3.73,0,False,No
cust021353,9.36,13,5.0,2.0,6,3.81,0,False,No
cust021354,19.03,24,85.0,6.0,6,1.48,0,False,No
cust021355,12.6,21,66.0,31.0,8,4.54,1,True,Yes
cust021356,5.39,23,17.0,46.0,6,3.89,0,False,No
cust021357,14.52,6,34.0,31.0,7,3.91,0,False,No
cust021358,12.41,7,74.0,30.0,1,4.93,1,True,Yes
cust021359,10.35,8,1.0,8.0,5,4.86,1,True,Yes
cust021360,9.92,23,12.0,8.0,4,1.12,0,False,No
cust021361,5.3,11,99.0,16.0,0,2.0,1,True,Yes
cust021362,13.68,7,67.0,48.0,2,3.92,0,False,No
cust021363,3.09,2,99.0,38.0,10,2.04,1,True,Yes
cust021364,5.96,9,96.0,10.0,1,1.91,0,False,No
cust021365,7.82,14,68.0,21.0,9,2.25,0,False,No
cust021366,6.08,25,13.0,27.0,10,2.09,0,False,No
cust021367,7.3,14,1.0,27.0,4,3.79,0,False,No
cust021368,18.62,14,20.0,46.0,6,2.44,0,False,No
cust021369,16.25,25,90.0,48.0,10,2.3,0,False,No
cust021370,5.95,24,44.0,28.000000000000004,4,3.76,0,False,No
cust021371,14.15,4,12.0,31.0,4,1.67,1,True,Yes
cust021372,14.52,17,98.0,39.0,4,3.78,1,True,Yes
cust021373,2.47,1,18.0,18.0,0,4.73,0,False,No
cust021374,7.29,4,81.0,5.0,3,3.65,0,False,No
cust021375,15.8,15,54.0,38.0,4,3.89,0,False,No
cust021376,10.06,17,87.0,17.0,4,2.7,0,False,No
cust021377,11.26,4,13.0,26.0,0,2.3,0,False,No
cust021378,5.88,8,57.99999999999999,16.0,8,4.42,0,False,No
cust021379,8.79,7,41.0,49.0,2,2.37,1,True,Yes
cust021380,3.5,24,88.0,46.0,10,1.91,1,True,Yes
cust021381,17.76,23,49.0,2.0,3,3.2,0,False,No
cust021382,17.13,14,40.0,28.000000000000004,2,1.56,0,False,No
cust021383,17.0,5,11.0,5.0,3,4.73,0,False,No
cust021384,17.6,9,56.99999999999999,5.0,5,3.18,1,True,Yes
cust021385,18.49,11,61.0,10.0,4,4.62,1,True,Yes
cust021386,17.44,16,55.00000000000001,43.0,6,1.23,0,False,No
cust021387,9.76,18,18.0,42.0,6,4.88,0,False,No
cust021388,18.68,14,50.0,26.0,1,4.63,1,True,Yes
cust021389,14.71,21,7.000000000000001,6.0,0,4.81,1,True,Yes
cust021390,7.95,12,19.0,37.0,9,4.52,1,True,Yes
cust021391,4.92,4,25.0,45.0,8,1.05,0,False,No
cust021392,18.25,6,4.0,5.0,10,4.45,0,False,No
cust021393,5.72,16,22.0,42.0,9,3.17,0,False,No
cust021394,7.66,20,71.0,40.0,3,4.45,0,False,No
cust021395,3.27,7,57.99999999999999,34.0,4,1.47,0,False,No
cust021396,12.59,19,3.0,17.0,1,1.69,1,True,Yes
cust021397,11.66,5,19.0,39.0,6,1.48,0,False,No
cust021398,15.4,21,10.0,22.0,10,3.79,0,False,No
cust021399,4.07,8,75.0,48.0,1,2.49,0,False,No
cust021400,1.0,23,48.0,45.0,5,3.66,0,False,No
cust021401,14.36,22,79.0,45.0,8,1.5,1,True,Yes
cust021402,12.21,1,89.0,39.0,8,2.0,0,False,No
cust021403,17.62,16,28.999999999999996,21.0,5,1.74,0,False,No
cust021404,17.82,4,9.0,50.0,3,2.31,1,True,Yes
cust021405,14.51,25,13.0,24.0,3,1.16,0,False,No
cust021406,17.69,18,45.0,37.0,2,4.58,0,False,No
cust021407,2.3,16,51.0,9.0,0,1.28,0,False,No
cust021408,12.82,18,11.0,25.0,4,1.79,0,False,No
cust021409,4.76,13,52.0,28.000000000000004,8,1.01,0,False,No
cust021410,10.51,11,67.0,34.0,0,4.4,1,True,Yes
cust021411,18.01,7,62.0,24.0,10,1.82,0,False,No
cust021412,3.41,8,61.0,47.0,8,2.11,1,True,Yes
cust021413,2.89,22,42.0,0.0,4,3.21,0,False,No
cust021414,1.94,18,93.0,43.0,4,1.46,1,True,Yes
cust021415,3.79,8,95.0,41.0,2,4.77,0,False,No
cust021416,7.36,24,11.0,31.0,4,4.87,0,False,No
cust021417,3.47,15,82.0,18.0,0,1.46,1,True,Yes
cust021418,9.72,15,49.0,0.0,3,2.9,0,False,No
cust021419,13.3,16,76.0,5.0,10,4.51,1,True,Yes
cust021420,4.19,2,66.0,28.000000000000004,6,4.52,1,True,Yes
cust021421,1.73,13,19.0,6.0,0,2.31,1,True,Yes
cust021422,7.44,24,9.0,26.0,9,1.46,0,False,No
cust021423,2.41,6,3.0,46.0,7,2.59,0,False,No
cust021424,6.39,3,48.0,8.0,10,2.62,1,True,Yes
cust021425,4.62,5,30.0,46.0,6,1.59,1,True,Yes
cust021426,10.0,21,66.0,46.0,7,4.69,1,True,Yes
cust021427,5.7,14,94.0,17.0,9,4.58,0,False,No
cust021428,2.77,20,20.0,4.0,0,2.2,1,True,Yes
cust021429,17.6,1,16.0,11.0,4,1.86,1,True,Yes
cust021430,6.22,14,2.0,21.0,9,4.91,0,False,No
cust021431,9.51,1,81.0,28.999999999999996,9,1.06,0,False,No
cust021432,12.12,13,95.0,28.000000000000004,6,3.11,0,False,No
cust021433,13.73,4,87.0,28.000000000000004,1,2.63,0,False,No
cust021434,1.7,18,11.0,32.0,2,3.48,0,False,No
cust021435,5.54,5,72.0,14.000000000000002,1,2.22,0,False,No
cust021436,2.17,16,55.00000000000001,14.000000000000002,5,4.28,0,False,No
cust021437,16.23,10,13.0,8.0,3,2.28,0,False,No
cust021438,12.04,8,34.0,18.0,0,1.56,0,False,No
cust021439,7.38,11,47.0,49.0,3,4.35,0,False,No
cust021440,16.07,23,56.00000000000001,18.0,6,4.43,0,False,No
cust021441,7.6,9,59.0,13.0,9,4.11,0,False,No
cust021442,10.78,5,90.0,28.000000000000004,8,1.66,0,False,No
cust021443,19.87,14,50.0,13.0,9,2.32,1,True,Yes
cust021444,3.3,22,7.000000000000001,23.0,6,4.81,1,True,Yes
cust021445,3.34,16,90.0,40.0,5,4.23,1,True,Yes
cust021446,14.49,18,59.0,6.0,6,3.3,1,True,Yes
cust021447,7.69,11,11.0,40.0,10,3.19,0,False,No
cust021448,15.15,19,48.0,28.000000000000004,6,3.85,0,False,No
cust021449,5.69,22,85.0,21.0,10,3.83,1,True,Yes
cust021450,7.2,1,70.0,2.0,6,4.72,0,False,No
cust021451,15.95,25,66.0,16.0,9,4.37,0,False,No
cust021452,15.59,19,45.0,10.0,10,1.7,1,True,Yes
cust021453,10.28,25,78.0,36.0,5,2.97,0,False,No
cust021454,4.88,8,24.0,3.0,0,1.71,1,True,Yes
cust021455,1.24,12,67.0,28.999999999999996,8,4.95,1,True,Yes
cust021456,15.49,23,25.0,35.0,8,1.05,0,False,No
cust021457,19.74,12,61.0,6.0,6,2.99,0,False,No
cust021458,18.87,8,85.0,15.0,4,2.58,0,False,No
cust021459,17.22,20,90.0,46.0,1,4.79,0,False,No
cust021460,10.51,2,86.0,17.0,8,4.35,0,False,No
cust021461,7.6,8,61.0,23.0,4,4.57,0,False,No
cust021462,2.26,18,95.0,23.0,3,2.93,0,False,No
cust021463,16.73,20,67.0,48.0,2,3.19,1,True,Yes
cust021464,11.61,6,97.0,46.0,7,1.83,0,False,No
cust021465,6.83,15,63.0,47.0,8,3.25,0,False,No
cust021466,14.92,10,9.0,26.0,0,1.59,0,False,No
cust021467,5.95,22,17.0,8.0,10,4.97,0,False,No
cust021468,6.67,5,56.99999999999999,1.0,8,4.23,1,True,Yes
